거래금액,거래유형,건물면적,건물주용도,건축년도,년,대지면적,법정동,시군구,용도지역,월,유형,일,중개사소재지,지역코드,층,해제사유발생일,해제여부,구분
"29,500",,27.45,제2종근린생활,2020,2020,,아현동,마포구,제2종일반주거,8,집합,12,,11440,2,,,
"30,000",,38.33,제1종근린생활,2019,2020,,아현동,마포구,제2종일반주거,8,집합,15,,11440,,,,
"12,500",,19.6,업무,1987,2020,,아현동,마포구,준주거,8,집합,18,,11440,16,,,
"80,000",,44.36,제1종근린생활,2014,2020,,아현동,마포구,제2종일반주거,8,집합,25,,11440,1,,,
"25,000",,11.57,업무,2015,2020,,공덕동,마포구,준주거,8,집합,3,,11440,,,,
"22,800",,64.17,업무,1985,2020,,공덕동,마포구,일반상업,8,집합,14,,11440,7,,,
"9,700",,19.08,업무,2002,2020,,공덕동,마포구,일반상업,8,집합,17,,11440,6,,,
"15,160",,24.14,업무,1948,2020,,공덕동,마포구,용도미지정,8,집합,19,,11440,6,,,
"15,150",,24.13,업무,1948,2020,,공덕동,마포구,용도미지정,8,집합,19,,11440,6,,,
"110,000",,132.37,제2종근린생활,1997,2020,93,공덕동,마포구,제2종일반주거,8,일반,26,,11440,,,,
"18,716",,143.31,기타,1985,2020,,도화동,마포구,일반상업,8,집합,1,,11440,,,,
"12,184",,93.29,제1종근린생활,1985,2020,,도화동,마포구,일반상업,8,집합,1,,11440,,,,
"12,300",,26.14,업무,1987,2020,,도화동,마포구,일반상업,8,집합,6,,11440,,,,
"13,500",,26.14,업무,1987,2020,,도화동,마포구,일반상업,8,집합,10,,11440,,,,
"12,800",,26.18,업무,1987,2020,,도화동,마포구,일반상업,8,집합,25,,11440,,,,
"210,000",,71.81,제1종근린생활,1959,2020,,토정동,마포구,제2종일반주거,8,집합,24,,11440,,,,
"12,500",,29.06,업무,1986,2020,,마포동,마포구,준주거,8,집합,6,,11440,,,,
"12,500",,29.06,업무,1986,2020,,마포동,마포구,준주거,8,집합,6,,11440,,20.08.24,O,
"18,000",,41.66,업무,1987,2020,,마포동,마포구,준주거,8,집합,10,,11440,,,,
"200,000",,278.53,기타,1986,2020,,마포동,마포구,준주거,8,집합,12,,11440,,,,
"125,000",,275.68,업무,1986,2020,,마포동,마포구,준주거,8,집합,12,,11440,,,,
"12,800",,29.06,업무,1986,2020,,마포동,마포구,준주거,8,집합,26,,11440,,,,
"36,000",,53,제2종근린생활,2016,2020,,마포동,마포구,제3종일반주거,8,집합,26,,11440,,,,
"14,198",,28.25,제2종근린생활,2014,2020,,대흥동,마포구,일반상업,8,집합,4,,11440,,,,
"525,000",,1035.64,제2종근린생활,2003,2020,270,대흥동,마포구,제2종일반주거,8,일반,5,,11440,,,,
"843,727",,1944.56,제1종근린생활,2014,2020,455,대흥동,마포구,제2종일반주거,8,일반,6,,11440,,,,
"298,000",,387.62,제1종근린생활,1998,2020,208,신수동,마포구,제2종일반주거,8,일반,11,,11440,,21.01.22,O,
"38,400",,34.63,판매,2007,2020,,창전동,마포구,제3종일반주거,8,집합,5,,11440,1,,,
"200,000",,169.93,제2종근린생활,1993,2020,86,상수동,마포구,제2종일반주거,8,일반,13,,11440,,,,
"606,000",,273.22,제2종근린생활,1973,2020,218,상수동,마포구,제2종일반주거,8,일반,31,,11440,,,,
"347,000",,221.2,제2종근린생활,1972,2020,198.3,서교동,마포구,제2종일반주거,8,일반,4,,11440,,,,
"385,000",,360.64,제1종근린생활,1993,2020,162,서교동,마포구,제2종일반주거,8,일반,11,,11440,,,,
"211,000",,210.39,제2종근린생활,2018,2020,112.1,서교동,마포구,제2종일반주거,8,일반,17,,11440,,,,
"259,000",,358.71,제2종근린생활,2003,2020,140.5,동교동,마포구,제3종일반주거,8,일반,11,,11440,,,,
"118,642",,112.39,제2종근린생활,2002,2020,,합정동,마포구,제2종일반주거,8,집합,1,,11440,2,,,
"99,938",,97.56,제2종근린생활,2002,2020,,합정동,마포구,제2종일반주거,8,집합,1,,11440,3,,,
"95,537",,93.28,제2종근린생활,2002,2020,,합정동,마포구,제2종일반주거,8,집합,1,,11440,3,,,
"45,000",,23.56,판매,2015,2020,,합정동,마포구,준주거,8,집합,1,,11440,,,,
"82,884",,78.56,제2종근린생활,2002,2020,,합정동,마포구,제2종일반주거,8,집합,1,,11440,1,,,
"10,500",,33.63,업무,2008,2020,,합정동,마포구,제2종일반주거,8,집합,3,,11440,,20.08.21,O,
"10,500",,33.63,업무,2008,2020,,합정동,마포구,제2종일반주거,8,집합,3,,11440,,,,
"685,000",,800.73,제2종근린생활,2007,2020,400.7,합정동,마포구,제2종일반주거,8,일반,4,,11440,,,,
"260,000",,170.28,제2종근린생활,1986,2020,115.9,합정동,마포구,제2종일반주거,8,일반,5,,11440,,,,
"179,000",,131.19,제2종근린생활,2016,2020,108,합정동,마포구,제1종일반주거,8,일반,24,,11440,,,,
"250,000",,160.13,제2종근린생활,1974,2020,182.8,망원동,마포구,제2종일반주거,8,일반,3,,11440,,,,
"50,000",,49.8,제2종근린생활,2003,2020,,망원동,마포구,제2종일반주거,8,집합,24,,11440,1,,,
"311,000",,258.94,제2종근린생활,1997,2020,119,연남동,마포구,제2종일반주거,8,일반,19,,11440,,,,
"50,214",,51.03,제1종근린생활,2019,2020,,연남동,마포구,제2종일반주거,8,집합,21,,11440,1,,,
"31,800",,28.5,제1종근린생활,2020,2020,,연남동,마포구,제2종일반주거,8,집합,26,,11440,1,,,
"189,000",,420.19,제2종근린생활,1982,2020,208,성산동,마포구,제2종일반주거,8,일반,12,,11440,,,,
"725,000",,599.63,제2종근린생활,2010,2020,422.2,성산동,마포구,제3종일반주거,8,일반,13,,11440,,,,
"725,000",,599.63,제2종근린생활,2010,2020,422.2,성산동,마포구,제3종일반주거,8,일반,13,,11440,,21.04.12,O,
"720,000",,2964.88,업무,1991,2020,782,성산동,마포구,제2종일반주거,8,일반,20,,11440,,,,
"87,000",,125.02,제2종근린생활,2002,2020,,성산동,마포구,제2종일반주거,8,집합,31,,11440,1,,,
"11,000",,24.15,업무,2002,2020,,성산동,마포구,제2종일반주거,8,집합,31,,11440,1,,,
"12,500",,13.5,제2종근린생활,1987,2020,,중동,마포구,제3종일반주거,8,집합,4,,11440,,,,
"34,000",,33.41,제2종근린생활,2007,2020,,상암동,마포구,일반상업,8,집합,1,,11440,2,,,
"98,000",,84.78,기타,2010,2020,,상암동,마포구,제3종일반주거,8,집합,6,,11440,12,,,
"29,450",,24.56,제2종근린생활,2005,2020,,상암동,마포구,제3종일반주거,8,집합,7,,11440,1,,,
"29,450",,24.56,제2종근린생활,2005,2020,,상암동,마포구,제3종일반주거,8,집합,7,,11440,1,20.10.29,O,
"44,627",,32.44,제2종근린생활,2019,2020,,상암동,마포구,제3종일반주거,8,집합,10,,11440,7,,,
"53,373",,38.8,제2종근린생활,2019,2020,,상암동,마포구,제3종일반주거,8,집합,10,,11440,3,,,
"54,554",,39.67,제2종근린생활,2019,2020,,상암동,마포구,제3종일반주거,8,집합,10,,11440,6,,,
"23,711",,17.25,제2종근린생활,2019,2020,,상암동,마포구,제3종일반주거,8,집합,10,,11440,5,,,
"21,928",,15.95,제2종근린생활,2019,2020,,상암동,마포구,제3종일반주거,8,집합,10,,11440,5,,,
"23,711",,17.25,제2종근린생활,2019,2020,,상암동,마포구,제3종일반주거,8,집합,10,,11440,4,,,
"62,024",,45.1,제1종근린생활,2019,2020,,상암동,마포구,제3종일반주거,8,집합,10,,11440,1,,,
"53,373",,38.8,제2종근린생활,2019,2020,,상암동,마포구,제3종일반주거,8,집합,10,,11440,2,,,
"21,928",,15.95,제2종근린생활,2019,2020,,상암동,마포구,제3종일반주거,8,집합,10,,11440,4,,,
"40,771",,29.64,제2종근린생활,2019,2020,,상암동,마포구,제3종일반주거,8,집합,10,,11440,8,,,
"430,000",,642.68,제2종근린생활,1997,2020,262,상암동,마포구,제3종일반주거,8,일반,18,,11440,,,,
"125,000",,35.56,판매,2007,2020,,상암동,마포구,일반상업,8,집합,19,,11440,,,,
"370,000",,461.65,제2종근린생활,2018,2020,150,상암동,마포구,제3종일반주거,8,일반,24,,11440,,,,
"109,500",,84.78,기타,2010,2020,,상암동,마포구,제3종일반주거,8,집합,27,,11440,20,,,
"125,000",,118.59,기타,2010,2020,,상암동,마포구,제3종일반주거,8,집합,28,,11440,15,,,
"20,000",,35.83,제2종근린생활,1968,2020,,아현동,마포구,제3종일반주거,9,집합,25,,11440,,,,
"90,700",,41.48,제2종근린생활,2015,2020,,공덕동,마포구,준주거,9,집합,8,,11440,,,,
"39,500",,42.87,제2종근린생활,2011,2020,,신공덕동,마포구,준주거,9,집합,4,,11440,,,,
"15,750",,38.3,업무,1988,2020,,도화동,마포구,일반상업,9,집합,8,,11440,11,,,
"153,000",,28.11,제1종근린생활,2007,2020,,도화동,마포구,일반상업,9,집합,9,,11440,1,,,
"12,000",,24.26,업무,1987,2020,,도화동,마포구,일반상업,9,집합,15,,11440,,,,
"10,000",,23.4,업무,1987,2020,,도화동,마포구,일반상업,9,집합,17,,11440,,,,
"10,000",,22.53,업무,1987,2020,,도화동,마포구,일반상업,9,집합,17,,11440,,,,
"10,000",,22.53,업무,1987,2020,,도화동,마포구,일반상업,9,집합,17,,11440,,,,
"3,050",,9.93,제1종근린생활,1988,2020,,도화동,마포구,일반상업,9,집합,19,,11440,,,,
"183,239",,94.68,제1종근린생활,1968,2020,79.3,도화동,마포구,제2종일반주거,9,일반,21,,11440,,,,
"45,000",,20.05,제2종근린생활,2006,2020,,도화동,마포구,일반상업,9,집합,21,,11440,1,,,
"72,000",,175.41,판매,1997,2020,,도화동,마포구,제3종일반주거,9,집합,22,,11440,,,,
"122,297",,148.97,제1종근린생활,2007,2020,,도화동,마포구,일반상업,9,집합,29,,11440,6,,,
"55,703",,67.86,제1종근린생활,2007,2020,,도화동,마포구,일반상업,9,집합,29,,11440,6,,,
"7,500",,23.55,판매,1987,2020,,마포동,마포구,준주거,9,집합,7,,11440,,,,
"21,000",,41.66,업무,1987,2020,,마포동,마포구,준주거,9,집합,15,,11440,,,,
"20,500",,41.66,업무,1987,2020,,마포동,마포구,준주거,9,집합,15,,11440,,,,
"87,500",,36.85,제2종근린생활,2013,2020,,대흥동,마포구,일반상업,9,집합,14,,11440,,,,
"12,500",,8.13,제2종근린생활,2020,2020,,염리동,마포구,제2종일반주거,9,집합,28,,11440,1,,,
"150,000",,72.23,제2종근린생활,1962,2020,123.6,노고산동,마포구,준주거,9,일반,1,,11440,,,,
"1,900,000",,2772.94,숙박,2017,2020,372.1,노고산동,마포구,일반상업,9,일반,9,,11440,,,,
"4,900",,12.13,업무,2006,2020,,노고산동,마포구,일반상업,9,집합,16,,11440,7,,,
"4,400",,10.41,업무,2006,2020,,노고산동,마포구,일반상업,9,집합,22,,11440,4,,,
"85,979",,34.15,제2종근린생활,2014,2020,,상수동,마포구,제2종일반주거,9,집합,10,,11440,,,,
"165,000",,133.07,제2종근린생활,2016,2020,66,상수동,마포구,제3종일반주거,9,일반,18,,11440,,,,
"183,500",,152.19,제2종근린생활,1983,2020,145,상수동,마포구,제2종일반주거,9,일반,29,,11440,,,,
"1,069,000",,1453.24,제1종근린생활,2001,2020,276,서교동,마포구,제2종일반주거,9,일반,9,,11440,,,,
"326,000",,305.07,제2종근린생활,1974,2020,219.5,서교동,마포구,제3종일반주거,9,일반,11,,11440,,,,
"16,000",,33.99,업무,1989,2020,,서교동,마포구,제2종일반주거,9,집합,15,,11440,,,,
"130,000",,44.99,제2종근린생활,1965,2020,48.9,서교동,마포구,제2종일반주거,9,일반,16,,11440,,,,
"360,000",,320.53,제2종근린생활,2012,2020,237.7,서교동,마포구,제2종일반주거,9,일반,17,,11440,,,,
"190,000",,75.5,제2종근린생활,1983,2020,140.8,서교동,마포구,준주거,9,일반,25,,11440,,,,
"389,000",,576.2,기타,2006,2020,229.1,서교동,마포구,제3종일반주거,9,일반,28,,11440,,,,
"880,000",,1236.33,제2종근린생활,2002,2020,592.1,동교동,마포구,제2종일반주거,9,일반,10,,11440,,,,
"31,000",,55.33,제2종근린생활,2004,2020,35,동교동,마포구,제2종일반주거,9,일반,12,,11440,,,,
"847,623",,203.91,판매,1998,2020,,동교동,마포구,근린상업,9,집합,14,,11440,1,,,
"866,628",,463.61,판매,1998,2020,,동교동,마포구,근린상업,9,집합,14,,11440,2,,,
"703,185",,483.21,제2종근린생활,1998,2020,,동교동,마포구,근린상업,9,집합,14,,11440,3,,,
"444,717",,356.83,제2종근린생활,1998,2020,,동교동,마포구,근린상업,9,집합,14,,11440,4,,,
"182,448",,145.94,제1종근린생활,1998,2020,,동교동,마포구,근린상업,9,집합,14,,11440,4,,,
"609,427",,488.37,제2종근린생활,1998,2020,,동교동,마포구,근린상업,9,집합,14,,11440,5,,,
"326,886",,261.95,제2종근린생활,1998,2020,,동교동,마포구,근린상업,9,집합,14,,11440,6,,,
"282,541",,226.42,제1종근린생활,1998,2020,,동교동,마포구,근린상업,9,집합,14,,11440,6,,,
"639,835",,513.17,제1종근린생활,1998,2020,,동교동,마포구,근린상업,9,집합,14,,11440,7,,,
"609,427",,488.37,제2종근린생활,1998,2020,,동교동,마포구,근린상업,9,집합,14,,11440,8,,,
"181,181",,144.86,제2종근린생활,1998,2020,,동교동,마포구,근린상업,9,집합,14,,11440,9,,,
"458,654",,368.31,제1종근린생활,1998,2020,,동교동,마포구,근린상업,9,집합,14,,11440,9,,,
"609,427",,488.37,제2종근린생활,1998,2020,,동교동,마포구,근린상업,9,집합,14,,11440,10,,,
"639,835",,513.17,제2종근린생활,1998,2020,,동교동,마포구,근린상업,9,집합,14,,11440,11,,,
"609,427",,488.37,제2종근린생활,1998,2020,,동교동,마포구,근린상업,9,집합,14,,11440,12,,,
"411,775",,330.02,제1종근린생활,1998,2020,,동교동,마포구,근린상업,9,집합,14,,11440,13,,,
"228,060",,183.15,업무,1998,2020,,동교동,마포구,근린상업,9,집합,14,,11440,,,,
"609,427",,488.37,업무,1998,2020,,동교동,마포구,근린상업,9,집합,14,,11440,14,,,
"708,253",,568.59,업무,1998,2020,,동교동,마포구,근린상업,9,집합,14,,11440,15,,,
"672,777",,540.01,업무,1998,2020,,동교동,마포구,근린상업,9,집합,14,,11440,16,,,
"705,719",,568.59,업무,1998,2020,,동교동,마포구,근린상업,9,집합,14,,11440,17,,,
"864,094",,594.35,제1종근린생활,1998,2020,,동교동,마포구,근린상업,9,집합,14,,11440,,,,
"458,654",,441.81,제2종근린생활,1998,2020,,동교동,마포구,근린상업,9,집합,14,,11440,,,,
"9,500",,24.08,제2종근린생활,2007,2020,,망원동,마포구,제2종일반주거,9,집합,3,,11440,2,,,
"242,500",,284.5,제2종근린생활,1990,2020,160.3,연남동,마포구,제2종일반주거,9,일반,12,,11440,,,,
"142,000",,164.68,제1종근린생활,1990,2020,103.8,연남동,마포구,제2종일반주거,9,일반,15,,11440,,,,
"146,000",,216.48,제2종근린생활,2002,2020,109.7,연남동,마포구,제2종일반주거,9,일반,16,,11440,,,,
"83,173",,35.49,제1종근린생활,2017,2020,,성산동,마포구,유통상업,9,집합,9,,11440,1,,,
"197,000",,224.53,제2종근린생활,2019,2020,113.7,성산동,마포구,제2종일반주거,9,일반,16,,11440,,,,
"330,000",,464.67,제2종근린생활,1987,2020,202.6,성산동,마포구,제3종일반주거,9,일반,18,,11440,,,,
"77,699",,35.49,제1종근린생활,2017,2020,,성산동,마포구,유통상업,9,집합,23,,11440,1,,,
"15,100",,23.25,제2종근린생활,2018,2020,,성산동,마포구,유통상업,9,집합,29,,11440,2,,,
"12,000",,8.6,제1종근린생활,1987,2020,,중동,마포구,제3종일반주거,9,집합,7,,11440,,,,
"213,000",,297.6,제2종근린생활,1993,2020,117,상암동,마포구,제3종일반주거,9,일반,15,,11440,,,,
"148,000",,65.2,제2종근린생활,2007,2020,,상암동,마포구,일반상업,9,집합,17,,11440,1,,,
"208,500",,67.38,제2종근린생활,2016,2020,,상암동,마포구,일반상업,9,집합,18,,11440,1,,,
"152,500",,57.75,제2종근린생활,2016,2020,,상암동,마포구,일반상업,9,집합,21,,11440,1,,,
"17,300",,44.9,제1종근린생활,2008,2020,,상암동,마포구,제3종일반주거,9,집합,21,,11440,2,,,
"98,000",,84.78,기타,2010,2020,,상암동,마포구,제3종일반주거,9,집합,24,,11440,9,,,
"37,000",,66.78,제1종근린생활,2002,2020,,공덕동,마포구,제2종일반주거,10,집합,20,,11440,1,,,
"18,800",,38.45,업무,1987,2020,,도화동,마포구,일반상업,10,집합,13,,11440,,,,
"1,932,090",,783.08,제2종근린생활,1994,2020,956.9,도화동,마포구,준주거,10,일반,20,,11440,,,,
"10,000",,26.14,업무,1987,2020,,도화동,마포구,일반상업,10,집합,21,,11440,,,,
"13,000",,23.4,업무,1987,2020,,도화동,마포구,일반상업,10,집합,28,,11440,,,,
"130,000",,168.82,제1종근린생활,1978,2020,,대흥동,마포구,제2종일반주거,10,집합,5,,11440,,,,
"17,000",,19.47,판매,2000,2020,,대흥동,마포구,일반상업,10,집합,12,,11440,,,,
"54,000",,39.67,제2종근린생활,1956,2020,29.75,염리동,마포구,제2종일반주거,10,일반,17,,11440,,,,
"25,300",,29.89,숙박,2006,2020,,노고산동,마포구,일반상업,10,집합,9,,11440,11,,,
"31,000",,56.95,판매,2004,2020,,노고산동,마포구,일반상업,10,집합,20,,11440,1,,,
"750,000",,1116.02,제1종근린생활,1971,2020,307.4,노고산동,마포구,일반상업,10,일반,29,,11440,,,,
"5,600",,10.41,업무,2006,2020,,노고산동,마포구,일반상업,10,집합,31,,11440,8,,,
"200,000",,280.56,제1종근린생활,1970,2020,99,신수동,마포구,준주거,10,일반,8,,11440,,,,
"500,000",,544.77,제2종근린생활,2016,2020,274,신수동,마포구,제2종일반주거,10,일반,30,,11440,,,,
"431,000",,418.9,제2종근린생활,1968,2020,380,창전동,마포구,제2종일반주거,10,일반,5,,11440,,,,
"90,000",,56.1,판매,2007,2020,,창전동,마포구,제3종일반주거,10,집합,28,,11440,1,,,
"17,000",,32.6,업무,1989,2020,,서교동,마포구,제2종일반주거,10,집합,14,,11440,6,,,
"17,750",,32.6,업무,1989,2020,,서교동,마포구,제2종일반주거,10,집합,15,,11440,,20.12.17,O,
"17,750",,32.6,업무,1989,2020,,서교동,마포구,제2종일반주거,10,집합,15,,11440,,,,
"830,000",,1452.35,제2종근린생활,1993,2020,436.4,서교동,마포구,제2종일반주거,10,일반,19,,11440,,,,
"25,000",,34.17,제2종근린생활,2014,2020,,서교동,마포구,제2종일반주거,10,집합,24,,11440,2,,,
"55,000",,94.43,제1종근린생활,2006,2020,,서교동,마포구,제3종일반주거,10,집합,29,,11440,2,,,
