level_0,index,거래일,거래금액,전용면적,구주소,도로명주소,아파트,층,건축년도,법정동,구,환산가격,환산m2당가격,인구밀도,학원갯수,위경도,위도,경도,역거리,공원거리,대학거리,대형병원거리,전통시장거리,상권거리,투기지구,강남3구,마용성,노도강
18288,58840,2017-04-22,104750,84.89,이촌동 404,이촌로71길 10.0 0.0,한가람,20,1998.0,이촌동,용산구,132829.675,1564.727,8088.0,44.0,"{'lat': '37.5215850190543', 'lng': '126.970286646638'}",37.5215850190543,126.970286646638,0.36597161396222816,1.1529537945053567,2.518758000396276,1.8371889615063042,0.7726153716179713,1.0160379808073534,1,0,1,0
18289,66031,2021-06-27,173000,84.976,원효로1가 41,원효로90길 11.0 0.0,용산더프라임,34,2014.0,원효로1가,용산구,182046.17,2142.325,28097.0,12.0,"{'lat': '37.5402099307352', 'lng': '126.970096406378'}",37.5402099307352,126.970096406378,0.13926612535672653,1.0561774028509328,0.7339489226781889,3.142942045942814,0.994036218499234,0.3196065375834172,1,0,1,0
18291,141749,2020-01-20,60000,84.89,염창동 264-27,양천로 686.0 5.0,삼성한아름,4,1993.0,염창동,강서구,65414.691,770.582,24002.0,132.0,"{'lat': '37.5500695849946', 'lng': '126.871602195238'}",37.5500695849946,126.871602195238,1.179151792152354,0.9083733909062495,1.5456696020114253,2.003125840144282,1.2452501379030754,1.8481713800999902,1,0,0,0
18294,107612,2018-09-06,90000,84.72,자양동 87-1,능동로1길 15.0 0.0,한강우성,16,1993.0,자양동,광진구,97367.993,1149.292,24348.0,207.0,"{'lat': '37.5325736855436', 'lng': '127.065722204383'}",37.5325736855436,127.065722204383,0.1438972123787221,2.34670375737029,1.0809132539240853,1.0361118127406814,0.2983227876916282,0.8483814690741223,0,0,0,0
18295,744,2017-05-19,59000,84.78,영천동 100,독립문로 10.0 0.0,독립문삼호,15,1995.0,영천동,서대문구,68465.128,807.562,17896.0,8.0,"{'lat': '37.5703103898017', 'lng': '126.958794223203'}",37.5703103898017,126.958794223203,0.8560663582731074,0.42995823422464763,0.38131386373394643,0.7961461948020966,0.2084475896441305,0.7766388970083629,0,0,0,0
18297,308509,2017-05-03,32500,84.19,역촌동 9-54,연서로 78.0 0.0,프라우드아파트,6,2004.0,역촌동,은평구,38177.956,453.474,39441.0,115.0,"{'lat': '37.6062132438513', 'lng': '126.915757919229'}",37.6062132438513,126.915757919229,0.5894310182505896,1.2338360737099225,0.6135362906075249,5.362024255691861,0.786598618786973,1.300778876638066,0,0,0,0
18299,258344,2018-01-15,52800,84.4516,창동 825,도봉로136길 28.0 0.0,북한산아이파크5차,24,2004.0,창동,도봉구,60831.425,720.311,28043.0,256.0,"{'lat': '37.6579097559237', 'lng': '127.043633590922'}",37.6579097559237,127.043633590922,0.6390203539241822,1.0451043150326402,2.5734495678416356,7.149520982579634,1.140634625220023,0.6785646842891716,0,0,0,1
18308,163228,2019-11-10,43800,84.71,오류동 351,오리로13길 90.0 3.0,서해그랑블,6,2009.0,오류동,구로구,48532.965,572.931,25721.0,66.0,"{'lat': '37.4869514742125', 'lng': '126.829450895732'}",37.4869514742125,126.829450895732,0.7964388762352659,1.620984116166533,0.29694532470139295,4.926923098974031,1.6316761039551868,1.5381618095085146,0,0,0,0
18309,22307,2017-07-22,98500,84.98,용강동 508,토정로31길 24.0 0.0,e편한세상마포리버파크,6,2016.0,용강동,마포구,123698.068,1455.614,26236.0,16.0,"{'lat': '37.5415627963581', 'lng': '126.943717448432'}",37.5415627963581,126.943717448432,0.2950072892257948,1.7213638069091466,0.39690857633389154,2.3192130539347735,0.2132190113739824,0.16985276786540404,1,0,1,0
18311,95071,2019-08-10,150000,84.92,논현동 105,언주로146길 18.0 0.0,동현아파트1~6,5,1985.0,논현동,강남구,174126.636,2050.479,16336.5,180.0,"{'lat': '37.5193540121054', 'lng': '127.036575387431'}",37.5193540121054,127.036575387431,0.47987368267964986,0.6071913404871832,0.5617475959252681,3.4282108584718256,1.0526614021895133,0.2149212409841953,1,1,0,0
18317,356234,2019-11-05,182500,84.8,잠실동 19,올림픽로 99.0 0.0,잠실엘스,3,2008.0,잠실동,송파구,207241.871,2443.89,21363.5,265.0,"{'lat': '37.5129324772866', 'lng': '127.081460737023'}",37.5129324772866,127.081460737023,0.43717850660725804,0.5433735344069883,4.52440570621047,2.726620755397028,0.49397895376608547,0.27669608508985866,1,1,0,0
18321,318873,2020-10-24,84300,84.9,응암동 762,백련산로 160.0 0.0,녹번역센트레빌,7,2013.0,응암동,은평구,87818.538,1034.376,34293.333333333336,173.0,"{'lat': '37.5986184438228', 'lng': '126.926703301824'}",37.5986184438228,126.926703301824,0.8378272935253666,2.2578681130302045,1.233546138863806,4.22776941475076,0.3974283103969707,1.2543400206961783,0,0,0,0
18323,154244,2017-08-28,38600,84.91,구로동 685-70,구일로4길 46.0 0.0,현대연예인,11,1989.0,구로동,구로구,46287.03,545.13,29127.4,212.0,"{'lat': '37.492986322182', 'lng': '126.877113407262'}",37.492986322182,126.877113407262,0.6975866751133949,2.5359617635016294,1.1090795590934963,0.6925196980569942,0.7534246174700356,1.002505761048156,0,0,0,0
18324,307247,2022-06-17,88000,84.9094,월계동 950,마들로5길 25.0 0.0,녹천역두산위브아파트,4,2017.0,월계동,노원구,85470.154,1006.604,19545.666666666668,92.0,"{'lat': '37.6406037217621', 'lng': '127.052769690439'}",37.6406037217621,127.052769690439,0.9800121082213336,4.536523291007108,1.1509740665028034,5.194837164436045,2.613567199078227,1.3540722522436868,1,0,0,1
18325,295156,2020-01-18,39700,84.87,상계동 1272,동일로242길 95.0 0.0,수락현대,1,1995.0,상계동,노원구,44860.258,528.576,21403.777777777777,496.0,"{'lat': '37.6752765325711', 'lng': '127.060003280733'}",37.6752765325711,127.060003280733,0.5021250408517172,3.260104749722109,2.9446094177928552,9.081067405369206,1.9259811890568441,2.066839329098622,1,0,0,1
18330,10907,2020-12-19,87500,84.9,홍제동 460,통일로34길 46.0 0.0,인왕산현대,17,2000.0,홍제동,서대문구,89376.972,1052.732,17235.666666666668,138.0,"{'lat': '37.5853156078907', 'lng': '126.950942398624'}",37.5853156078907,126.950942398624,0.34030771673513327,1.2145764354238555,0.6225472385217713,2.38055571998252,0.8888182763650394,2.529446206892611,0,0,0,0
18335,315119,2019-10-12,67500,84.59,응암동 760,백련산로 38.0 0.0,백련산힐스테이트2차,7,2011.0,응암동,은평구,73044.287,863.51,34293.333333333336,173.0,"{'lat': '37.5908269199714', 'lng': '126.923546818296'}",37.5908269199714,126.923546818296,0.874581868485569,2.401509668283818,1.4711712272175472,3.521448738212768,0.5162976981698998,2.1623485870477217,0,0,0,0
18336,337389,2021-04-22,310000,84.984,반포동 20-43,신반포로 270.0 0.0,반포자이,14,2009.0,반포동,서초구,336653.221,3961.372,15587.5,425.0,"{'lat': '37.5063518132638', 'lng': '127.011034636758'}",37.5063518132638,127.011034636758,0.21204809521354123,3.991854218736889,0.8643483966502498,0.7626613487456874,0.7033549594047183,0.5122737808176019,1,1,0,0
18339,165551,2020-05-07,74000,84.878,고척동 334,경인로 390.0 0.0,벽산,13,2003.0,고척동,구로구,80199.443,944.879,23046.5,119.0,"{'lat': '37.4957004752141', 'lng': '126.864395031441'}",37.4957004752141,126.864395031441,0.5189901171536511,1.4422710063707693,0.5822411249024576,1.8504337816959469,0.9106206426269943,1.0387519427844965,0,0,0,0
18342,234040,2018-10-20,52000,84.59,돈암동 15-1,동소문로34길 24.0 0.0,돈암동삼성,3,1999.0,돈암동,성북구,56199.148,664.371,31530.33333333333,95.0,"{'lat': '37.5994822164406', 'lng': '127.023373194038'}",37.5994822164406,127.023373194038,0.46082457077351724,0.36369066866009664,0.8773205974882987,1.0412261834940644,0.3873346521469922,0.7961160644712295,0,0,0,0
18355,258549,2018-02-13,43000,84.955,쌍문동 730,시루봉로 8.0 0.0,대우파크힐(쌍문동이안),12,2004.0,쌍문동,도봉구,49383.321,581.288,30446.75,190.0,"{'lat': '37.6515523296978', 'lng': '127.029018174117'}",37.6515523296978,127.029018174117,0.597349381482577,0.242841829197053,1.1342963385503797,6.7042909568789195,0.49637733922161736,1.693040996784256,0,0,0,1
18357,32215,2020-11-11,119700,83.33,도화동 564,도화4길 41.0 0.0,마포동원베네스트,8,2010.0,도화동,마포구,127498.797,1530.047,32718.666666666668,62.0,"{'lat': '37.5402414946312', 'lng': '126.95234943792'}",37.5402414946312,126.95234943792,0.4252057583213025,2.4231804225494455,0.49893686105793256,2.652354366494996,0.2928753424902145,0.3043102396264828,1,0,1,0
18358,169932,2021-05-07,73000,84.23,구로동 1274,시흥대로161길 50.0 0.0,신성미소지움,13,2003.0,구로동,구로구,75440.087,895.644,29127.4,212.0,"{'lat': '37.479457829213', 'lng': '126.896643712778'}",37.479457829213,126.896643712778,0.7702716514322427,4.369378829553615,3.3951040640513153,1.7553359176498484,1.4237031872750987,0.7235275426287321,0,0,0,0
18359,366233,2017-04-06,69450,84.97,천호동 571,천호대로 1077.0 0.0,래미안강동팰리스,16,2017.0,천호동,강동구,90146.083,1060.917,31222.0,122.0,"{'lat': '37.5372215425851', 'lng': '127.131974711687'}",37.5372215425851,127.131974711687,0.16382338994475926,0.94695743033485,1.9255565746991188,2.4536240516127723,0.4857793537966967,0.4903080285501576,1,0,0,0
18360,150969,2017-01-05,40000,84.97,천왕동 273,천왕로 29.0 0.0,천왕이펜하우스4단지,10,2011.0,천왕동,구로구,49318.185,580.419,12196.0,48.0,"{'lat': '37.4806068586758', 'lng': '126.837972197254'}",37.4806068586758,126.837972197254,0.6737005970937547,1.3130772616611632,1.295059628887225,4.336612468734605,1.8216524890255006,1.7362707544873117,0,0,0,0
18361,252280,2020-07-11,36000,84.86,수유동 52-30,삼양로80길 55.0 0.0,태솔에버빌,3,2008.0,수유동,강북구,37430.404,441.084,18776.8,117.0,"{'lat': '37.6316297720852', 'lng': '127.020873232338'}",37.6316297720852,127.020873232338,0.4600729778193239,0.9645326844536894,0.5851030693723833,4.580885647868447,0.08250631855815688,0.8241867019579157,0,0,0,1
18362,346778,2017-12-22,96500,84.9648,문정동 618,송파대로 111.0 0.0,파크하비오,13,2016.0,문정동,송파구,121406.094,1428.899,23652.33333333333,173.0,"{'lat': '37.4806047633012', 'lng': '127.12366621502'}",37.4806047633012,127.12366621502,0.3071699562586782,0.7131780067842182,4.431369900518401,3.3132840445884577,0.9492050284726897,0.3327727403132234,1,1,0,0
18364,251621,2020-05-30,62800,84.71,미아동 1353,솔샘로 174.0 0.0,에스케이북한산시티,15,2004.0,미아동,강북구,66463.178,784.597,32016.8,253.0,"{'lat': '37.6179760334621', 'lng': '127.01263074872'}",37.6179760334621,127.01263074872,0.3714409309562033,2.354537347846621,1.8359005969959779,3.3041270826898477,0.5943481663392552,1.7327779321588264,0,0,0,1
18370,210754,2022-04-12,95000,84.32,대방동 500,여의대방로44길 9.0 0.0,성원,12,1994.0,대방동,동작구,94385.985,1119.378,24734.0,158.0,"{'lat': '37.5093670272736', 'lng': '126.92593559718'}",37.5093670272736,126.92593559718,1.0944626557340653,0.2545900247636257,2.5143842898600566,3.060173136617727,1.1650343755866843,1.163569385333183,1,0,0,0
18373,30926,2020-06-16,58500,84.42,망원동 493,월드컵로29길 113.0 0.0,함성백합,4,2001.0,망원동,마포구,63859.284,756.447,23008.0,76.0,"{'lat': '37.5577035344651', 'lng': '126.900632279154'}",37.5577035344651,126.900632279154,0.6889657161034622,1.5408288230634877,2.2232680800693525,2.6806356272889,0.33933108666740314,1.6714664227115665,1,0,1,0
18374,344212,2017-08-02,114000,84.9,신천동 17,올림픽로 435.0 0.0,파크리오,20,2008.0,신천동,송파구,150006.922,1766.866,9881.0,108.0,"{'lat': '37.5205366173754', 'lng': '127.10615089337'}",37.5205366173754,127.10615089337,0.20935528993862296,1.483007125595063,2.2808430896596827,0.5864637652880845,1.5119705185995802,0.7111434931270755,1,1,0,0
18380,173324,2017-08-08,35000,84.97,시흥동 1013,금하로 816.0 0.0,관악산벽산타운5,4,2004.0,시흥동,금천구,39805.651,468.467,17119.8,183.0,"{'lat': '37.4479160600139', 'lng': '126.918442104095'}",37.4479160600139,126.918442104095,2.323324861264229,1.2791519871969643,4.243664556022563,5.745425768397497,1.4910276524493116,1.2986974968479028,0,0,0,0
18381,209058,2021-01-02,67000,84.96,상도동 413,양녕로26나길 8.0 0.0,삼익,8,1997.0,상도동,동작구,72193.868,849.74,34756.5,199.0,"{'lat': '37.4971439994634', 'lng': '126.944720055642'}",37.4971439994634,126.944720055642,0.692458992653846,0.7660594972111172,0.9242624614288101,1.7716667150415435,0.8893609654779967,1.4270123456094155,1,0,0,0
18384,311071,2018-03-23,56900,84.734,불광동 635,불광로2길 33.0 0.0,북한산힐스테이트1차아파트,10,2009.0,불광동,은평구,64727.435,763.89,16266.0,116.0,"{'lat': '37.6126197353159', 'lng': '126.937001651616'}",37.6126197353159,126.937001651616,0.6707750102505099,0.9296213840835907,2.4658285785862333,5.603404439719075,0.7198383900607833,0.7102826417615089,0,0,0,0
18385,7626,2019-11-09,123000,84.9892,북아현동 1011,북아현로1길 50.0 0.0,신촌푸르지오,5,2015.0,북아현동,서대문구,129762.305,1526.809,26916.0,45.0,"{'lat': '37.5602053578654', 'lng': '126.952106970386'}",37.5602053578654,126.952106970386,1.019737870766662,1.5696554051645597,0.3725305444011575,1.0149207441997803,1.4249366289432022,0.6750583108517886,0,0,0,0
18386,185920,2018-05-14,55500,84.94,당산동4가 92,국회대로29길 5.0 0.0,현대2,11,1986.0,당산동4가,영등포구,64938.806,764.526,24459.0,32.0,"{'lat': '37.5289668922821', 'lng': '126.896135011507'}",37.5289668922821,126.896135011507,0.4447308985402891,1.6452378833994874,3.6512255448273665,1.1916475747750614,0.7555984620305198,0.37073538965719177,1,0,0,0
18389,229028,2017-12-20,46800,84.59,돈암동 15-1,동소문로34길 24.0 0.0,돈암동삼성,20,1999.0,돈암동,성북구,54915.066,649.191,31530.33333333333,95.0,"{'lat': '37.5994822164406', 'lng': '127.023373194038'}",37.5994822164406,127.023373194038,0.46082457077351724,0.36369066866009664,0.8773205974882987,1.0412261834940644,0.3873346521469922,0.7961160644712295,0,0,0,0
18396,135665,2018-06-16,37500,84.98,화곡동 1152,월정로16길 38.0 0.0,보람,10,2004.0,화곡동,강서구,42906.057,504.896,36250.125,342.0,"{'lat': '37.527666333668', 'lng': '126.84210191349'}",37.527666333668,126.84210191349,0.6092654559072791,1.8274901942911284,2.399352509697126,4.025077920310463,0.04806700430160297,2.900084688908091,1,0,0,0
18403,6999,2019-09-28,76000,84.7861,홍제동 471,모래내로 411.0 0.0,금호어울림,11,2016.0,홍제동,서대문구,80968.043,954.968,17235.666666666668,138.0,"{'lat': '37.584564968792', 'lng': '126.940867900154'}",37.584564968792,126.940867900154,0.5606786110725431,0.5514953060091328,0.28276215245339276,2.47575660750592,0.7414436418554815,2.933740878296181,0,0,0,0
18405,49101,2020-07-03,109900,84.77,신정동 1278,신목로 7.0 0.0,목동삼성,18,1996.0,신정동,양천구,117181.412,1382.345,26869.0,865.0,"{'lat': '37.5157650231026', 'lng': '126.876370125698'}",37.5157650231026,126.876370125698,0.9764895623047155,1.066685288082729,1.8968009325521333,2.4590851879031526,0.5805576011645159,1.0530949142276147,1,0,0,0
18406,2497,2017-11-07,59000,84.78,영천동 100,독립문로 10.0 0.0,독립문삼호,15,1995.0,영천동,서대문구,67279.773,793.581,17896.0,8.0,"{'lat': '37.5703103898017', 'lng': '126.958794223203'}",37.5703103898017,126.958794223203,0.8560663582731074,0.42995823422464763,0.38131386373394643,0.7961461948020966,0.2084475896441305,0.7766388970083629,0,0,0,0
18412,370400,2017-12-02,77000,84.98,암사동 414-2,고덕로 131.0 0.0,롯데캐슬퍼스트,18,2008.0,암사동,강동구,94753.548,1115.01,18058.33333333333,194.0,"{'lat': '37.5566230974592', 'lng': '127.143039980028'}",37.5566230974592,127.143039980028,0.5902047530247599,0.7736412755468823,3.4525752821109124,4.615684320093537,0.5607713190927238,0.546628387352017,1,0,0,0
18413,251480,2020-04-20,57300,84.86,미아동 1353,솔샘로 174.0 0.0,에스케이북한산시티,20,2004.0,미아동,강북구,60639.783,714.586,32016.8,253.0,"{'lat': '37.6179760334621', 'lng': '127.01263074872'}",37.6179760334621,127.01263074872,0.3714409309562033,2.354537347846621,1.8359005969959779,3.3041270826898477,0.5943481663392552,1.7327779321588264,0,0,0,1
18425,272118,2017-01-06,42700,84.5,중계동 445,덕릉로79길 23.0 0.0,염광,15,1996.0,중계동,노원구,52399.23,620.109,26184.75,619.0,"{'lat': '37.6561812439276', 'lng': '127.072945385819'}",37.6561812439276,127.072945385819,0.5251610990398569,2.134524999108234,1.1400171144163418,7.182942010554173,0.48651517111045667,0.8681351893653682,1,0,0,1
18427,134276,2018-03-14,52600,84.87,염창동 244-2,양천로 637.0 0.0,삼성한마음,5,1995.0,염창동,강서구,61490.434,724.525,24002.0,132.0,"{'lat': '37.5544666796958', 'lng': '126.868290600923'}",37.5544666796958,126.868290600923,0.6480891252139779,0.3943087768110334,1.4020681645385187,2.566098978841684,0.7566287219224704,1.5424939989260364,1,0,0,0
18429,23782,2017-12-18,76000,84.77,대흥동 660,독막로 266.0 0.0,마포태영,14,1999.0,대흥동,마포구,94024.221,1109.169,24575.33333333333,102.0,"{'lat': '37.5447306086576', 'lng': '126.942570708808'}",37.5447306086576,126.942570708808,0.34095778775619456,1.4277326218717177,0.5054562845788938,1.959173517482471,0.5791736301845741,0.47561951462022983,1,0,1,0
18432,323830,2017-05-11,86800,84.39,신원동 568,헌릉로8길 22.0 0.0,서초포레스타3단지,11,2014.0,신원동,서초구,110333.535,1307.424,1390.0,7.0,"{'lat': '37.4547927807654', 'lng': '127.058783958518'}",37.4547927807654,127.058783958518,0.8869032774689678,2.7802221660267854,5.53346661848658,4.566227811200395,3.766902714849784,2.16688534275807,1,1,0,0
18434,42038,2018-08-11,53000,84.96,신정동 337,목동남로4길 6.0 23.0,목동우성2,2,2000.0,신정동,양천구,60158.532,708.081,26869.0,865.0,"{'lat': '37.5077431079687', 'lng': '126.866510976521'}",37.5077431079687,126.866510976521,0.5211873621324001,0.21833184962755908,0.8738011410699169,2.3703783793411937,1.7045299228206325,1.7896951886046255,1,0,0,0
18437,287868,2019-02-13,41750,84.92,상계동 451,한글비석로48길 6.0 0.0,한신2차,13,1988.0,상계동,노원구,47850.446,563.477,21403.777777777777,496.0,"{'lat': '37.6647793562624', 'lng': '127.068042474749'}",37.6647793562624,127.068042474749,0.6519976426567069,2.3999223296751038,1.7989533144745302,8.01816117806079,0.5747979339273762,0.9820583150172254,1,0,0,1
